player_id,player_lastname,player_firstname,season,pos,age,tm,g,gs,mp,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,pts
greenge01,Green,Gerald,2014,SG,28,PHO,82,48,28.4,5.5,12.3,0.445,2.5,6.2,0.4,3,6,0.492,0.547,2.4,2.8,0.848,0.6,2.8,3.4,1.5,0.9,0.5,1.8,2.7,15.8
greenje02,Green,Jeff,2014,SF,27,BOS,82,82,34.2,5.9,14.3,0.412,1.6,4.8,0.341,4.2,9.5,0.448,0.469,3.5,4.3,0.795,0.7,4,4.6,1.7,0.7,0.6,2,2.2,16.9
greenwi01,Green,Willie,2014,SG,32,LAC,55,9,15.8,1.9,4.9,0.376,0.7,2.2,0.339,1.1,2.7,0.407,0.452,0.5,0.6,0.824,0.2,1.2,1.4,0.9,0.4,0.2,0.6,1.7,5
griffbl01,Griffin,Blake,2014,PF,24,LAC,80,80,35.8,9,17,0.528,0.2,0.6,0.273,8.8,16.4,0.537,0.533,6,8.4,0.715,2.4,7.1,9.5,3.9,1.2,0.6,2.8,3.3,24.1
gutiejo01,Gutiérrez,Jorge,2014,PG,25,BRK,15,2,16.3,1.7,3.6,0.463,0.2,0.8,0.25,1.5,2.8,0.524,0.491,0.6,0.8,0.75,0.2,1.3,1.5,2,0.7,0.1,0.9,2.5,4.1
hamiljo02,Hamilton,Jordan,2014,SF,23,TOT,60,12,17,2.5,6.3,0.391,1.2,3.3,0.354,1.3,3,0.433,0.484,0.7,0.9,0.784,0.5,2.7,3.2,0.9,0.7,0.3,0.8,1.1,6.7
hamiljo02,Hamilton,Jordan,2014,SF,23,DEN,39,11,17.2,2.5,6.5,0.39,1.2,3.3,0.349,1.4,3.2,0.432,0.478,0.6,0.8,0.742,0.6,2.8,3.4,0.9,0.8,0.3,0.7,0.8,6.8
hamiljo02,Hamilton,Jordan,2014,SF,23,HOU,21,1,16.6,2.3,5.8,0.393,1.2,3.3,0.362,1.1,2.5,0.434,0.496,0.8,1,0.85,0.4,2.5,2.9,0.9,0.6,0.3,0.9,1.7,6.6
hamilju01,Hamilton,Justin,2014,C,23,TOT,8,0,9,1.1,2.5,0.45,0.4,1.1,0.333,0.8,1.4,0.545,0.525,0.6,0.6,1,0.5,0.4,0.9,0,0.6,0,0.5,1,3.3
hamilju01,Hamilton,Justin,2014,C,23,CHA,1,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,1,0,1,0,0
hamilju01,Hamilton,Justin,2014,C,23,MIA,7,0,9.7,1.3,2.9,0.45,0.4,1.3,0.333,0.9,1.6,0.545,0.525,0.7,0.7,1,0.6,0.4,1,0,0.6,0,0.4,1.1,3.7
hansbty01,Hansbrough,Tyler,2014,PF,28,TOR,64,4,15.3,1.5,3.1,0.474,0,0,0,1.5,3,0.479,0.474,2,2.9,0.681,1.9,2.6,4.5,0.3,0.4,0.3,0.7,2.1,4.9
hardati02,Hardaway,Tim,2014,SG,21,NYK,81,1,23.1,3.6,8.5,0.428,1.6,4.4,0.363,2,4.1,0.498,0.523,1.3,1.6,0.828,0.2,1.3,1.5,0.8,0.5,0.1,0.6,1.8,10.2
hardeja01,Harden,James,2014,SG,24,HOU,73,73,38,7.5,16.5,0.456,2.4,6.6,0.366,5.1,9.9,0.515,0.529,7.9,9.1,0.866,0.8,3.9,4.7,6.1,1.6,0.4,3.6,2.4,25.4
harklma01,Harkless,Maurice,2014,SF,20,ORL,80,41,24.4,2.8,6,0.464,0.7,1.9,0.383,2.1,4.1,0.502,0.525,1.1,1.8,0.594,0.9,2.4,3.3,1,1.2,0.6,1.1,1.8,7.4
harrejo01,Harrellson,Josh,2014,C,24,DET,32,0,9.9,1.2,2.6,0.463,0.4,1,0.387,0.8,1.6,0.51,0.537,0.2,0.2,0.714,0.9,1.4,2.4,0.5,0.2,0.5,0.3,1.4,2.9
harrial01,Harrington,Al,2014,PF,33,WAS,34,0,15,2.4,6.1,0.396,1,2.9,0.34,1.4,3.1,0.449,0.478,0.8,1,0.771,0.4,1.9,2.4,0.8,0.4,0,1,2.1,6.6
harride01,Harris,Devin,2014,PG,30,DAL,40,0,20.5,2.4,6.4,0.378,0.8,2.5,0.307,1.6,3.8,0.425,0.439,2.3,2.9,0.8,0.2,1.9,2.1,4.5,0.7,0.1,1.5,1.8,7.9
harriel01,Harris,Elias,2014,SF,24,LAL,2,0,5.5,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0.5,0,0.5,0.5,0.5,0,0,0,0
harrima01,Harris,Manny,2014,SG,24,LAL,9,0,20,3.1,7.8,0.4,0.8,2.2,0.35,2.3,5.6,0.42,0.45,1.1,1.3,0.833,0.8,3,3.8,1.2,0.4,0.1,1,1.1,8.1
harrimi01,Harris,Mike,2014,PF,30,UTA,20,0,11.3,1.5,3.1,0.475,0,0.1,0,1.5,3,0.492,0.475,1.3,1.4,0.963,0.8,0.9,1.7,0.3,0.8,0.4,0.6,1.8,4.2
harrito02,Harris,Tobias,2014,PF,21,ORL,61,36,30.3,5.4,11.7,0.464,0.5,2.1,0.254,4.9,9.7,0.508,0.486,3.2,4,0.807,1.4,5.5,7,1.3,0.7,0.4,1.3,2.3,14.6
hasleud01,Haslem,Udonis,2014,PF,33,MIA,46,18,14.2,1.6,3.2,0.507,0,0,,1.6,3.2,0.507,0.507,0.5,1,0.568,0.9,2.9,3.8,0.3,0.2,0.3,0.5,1.7,3.8
hawessp01,Hawes,Spencer,2014,C,25,TOT,80,78,30.9,5,11,0.456,1.6,3.9,0.416,3.4,7.2,0.478,0.529,1.5,1.9,0.783,1.6,6.6,8.3,3,0.6,1.2,2.2,3,13.2
hawessp01,Hawes,Spencer,2014,C,25,PHI,53,53,31.4,5,11.1,0.451,1.5,3.8,0.399,3.5,7.2,0.478,0.52,1.5,1.9,0.782,1.7,6.9,8.5,3.3,0.6,1.3,2.2,2.9,13
hawessp01,Hawes,Spencer,2014,C,25,CLE,27,25,29.8,5.1,11,0.468,1.7,3.9,0.448,3.4,7.1,0.479,0.547,1.5,1.9,0.784,1.6,6.1,7.7,2.4,0.5,1,2,3.1,13.5
hayesch01,Hayes,Chuck,2014,C,30,TOT,61,1,12.4,0.9,2.1,0.431,0,0,0,0.9,2.1,0.434,0.431,0.3,0.4,0.8,1.1,2.3,3.4,0.6,0.6,0.2,0.5,1.6,2.2
hayesch01,Hayes,Chuck,2014,C,30,SAC,16,1,11.2,0.9,2,0.438,0,0,,0.9,2,0.438,0.438,0.3,0.4,0.714,1.3,1.7,2.9,0.4,0.7,0.1,0.4,1.1,2.1
hayesch01,Hayes,Chuck,2014,C,30,TOR,45,0,12.8,0.9,2.2,0.429,0,0,0,0.9,2.2,0.433,0.429,0.3,0.4,0.833,1.1,2.5,3.6,0.6,0.5,0.2,0.6,1.7,2.2
haywago01,Hayward,Gordon,2014,SF,23,UTA,77,77,36.4,5.5,13.4,0.413,1.1,3.6,0.304,4.4,9.8,0.453,0.454,4,4.9,0.816,0.8,4.3,5.1,5.2,1.4,0.5,2.8,2,16.2
hendege02,Henderson,Gerald,2014,SG,26,CHA,77,77,32,5.2,12.1,0.433,0.5,1.5,0.348,4.7,10.6,0.445,0.455,3.1,4,0.761,0.4,3.6,4,2.6,0.7,0.4,1.5,2.1,14
henryxa01,Henry,Xavier,2014,SF,22,LAL,43,5,21.1,3.3,8,0.417,0.7,1.9,0.346,2.7,6.1,0.439,0.458,2.7,4.1,0.655,0.6,2.1,2.7,1.2,1,0.2,1.3,1.8,10
hensojo01,Henson,John,2014,PF,23,MIL,70,23,26.5,4.9,9.1,0.538,0,0,0,4.9,9.1,0.539,0.538,1.3,2.5,0.514,2.4,4.7,7.1,1.6,0.6,1.7,1.6,2.6,11.1
hibbero01,Hibbert,Roy,2014,C,27,IND,81,81,29.7,4.1,9.3,0.439,0,0.1,0.4,4.1,9.2,0.439,0.44,2.6,3.3,0.77,2.5,4.1,6.6,1.1,0.4,2.2,1.8,3.3,10.8
hicksjj01,Hickson,J.J.,2014,PF,25,DEN,69,52,26.9,4.8,9.5,0.508,0,0.1,0,4.8,9.4,0.514,0.508,2.2,4.2,0.517,3,6.2,9.2,1.4,0.7,0.7,1.9,2.6,11.8
hilarne01,Hilário,Nenê,2014,PF,31,WAS,53,37,29.4,5.6,11.2,0.503,0,0.1,0.2,5.6,11.1,0.506,0.504,2.9,5,0.583,1.2,4.3,5.5,2.9,1.2,0.9,2.2,3.1,14.2
hillge01,Hill,George,2014,PG,27,IND,76,76,32,3.6,8.1,0.442,1.3,3.4,0.365,2.3,4.7,0.497,0.519,1.9,2.3,0.807,0.7,3,3.7,3.5,1,0.3,1.2,2.1,10.3
hilljo01,Hill,Jordan,2014,PF,26,LAL,72,32,20.8,4,7.2,0.549,0,0,0,4,7.2,0.55,0.549,1.7,2.5,0.685,2.7,4.7,7.4,0.8,0.4,0.9,1,2.4,9.7
hillso01,Hill,Solomon,2014,SF,22,IND,28,0,8.1,0.6,1.4,0.425,0.3,0.8,0.304,0.4,0.6,0.588,0.513,0.2,0.3,0.857,0.3,1.1,1.5,0.4,0.2,0.1,0.5,0.7,1.7
hinriki01,Hinrich,Kirk,2014,PG,33,CHI,73,61,29,3.3,8.5,0.393,1.2,3.3,0.351,2.2,5.2,0.419,0.461,1.3,1.7,0.76,0.4,2.2,2.6,3.9,1.1,0.4,1.6,2.8,9.1
holidjr01,Holiday,Jrue,2014,PG,23,NOP,34,34,33.6,6,13.4,0.447,0.9,2.3,0.39,5.1,11.1,0.459,0.48,1.5,1.9,0.81,0.8,3.4,4.2,7.9,1.6,0.4,3.1,2.7,14.3
holliry01,Hollins,Ryan,2014,PF,29,LAC,61,0,7.9,0.9,1.2,0.736,0,0,,0.9,1.2,0.736,0.736,0.6,0.9,0.625,0.5,1,1.5,0.1,0.1,0.5,0.5,1.4,2.3
hopsosc01,Hopson,Scotty,2014,SG,24,CLE,2,0,3.5,0,2,0,0,1,0,0,1,0,0,0.5,1,0.5,0,0,0,0.5,0.5,0,0,0,0.5
horfoal01,Horford,Al,2014,C,27,ATL,29,29,33,8.2,14.5,0.567,0.1,0.4,0.364,8.1,14.1,0.572,0.571,2,2.9,0.682,2.3,6.1,8.4,2.6,0.9,1.5,2.2,1.9,18.6
howardw01,Howard,Dwight,2014,C,28,HOU,71,71,33.7,6.7,11.3,0.591,0,0.1,0.286,6.6,11.2,0.594,0.593,4.9,9,0.547,3.3,8.9,12.2,1.8,0.8,1.8,3.2,3.4,18.3
hummero01,Hummel,Robbie,2014,SF,24,MIN,53,5,12.4,1.3,3.3,0.379,0.6,1.7,0.36,0.7,1.7,0.398,0.469,0.3,0.3,0.938,0.7,1.8,2.5,0.4,0.3,0,0.2,1.1,3.4
humphkr01,Humphries,Kris,2014,PF,28,BOS,69,30,19.9,3.3,6.7,0.501,0,0,0,3.3,6.7,0.503,0.501,1.7,2.1,0.813,1.8,4.1,5.9,1,0.4,0.9,0.9,2,8.4
ibakase01,Ibaka,Serge,2014,PF,24,OKC,81,81,32.9,6.5,12.1,0.536,0.3,0.7,0.383,6.2,11.3,0.546,0.548,1.9,2.5,0.784,2.8,6,8.8,1,0.5,2.7,1.5,2.9,15.1
iguodan01,Iguodala,Andre,2014,SF,30,GSW,63,63,32.4,3.5,7.3,0.48,1,2.8,0.354,2.5,4.5,0.558,0.548,1.4,2.1,0.652,0.8,3.8,4.7,4.2,1.5,0.3,1.6,1.6,9.3
ilyaser01,İlyasova,Ersan,2014,PF,26,MIL,55,47,26.9,4.3,10.5,0.409,0.7,2.4,0.282,3.6,8.1,0.446,0.441,1.9,2.4,0.823,1.9,4.3,6.2,1.3,0.8,0.1,1.1,2.5,11.2
irvinky01,Irving,Kyrie,2014,PG,21,CLE,71,71,35.2,7.5,17.4,0.43,1.7,4.8,0.358,5.8,12.6,0.458,0.48,4.1,4.8,0.861,0.7,2.9,3.6,6.1,1.5,0.3,2.7,2.3,20.8
iveyro01,Ivey,Royal,2014,SG,32,OKC,2,0,2.5,0,1,0,0,0.5,0,0,0.5,0,0,0,0,,0,0.5,0.5,0,0,0,0,0.5,0
jackja01,Jack,Jarrett,2014,PG,30,CLE,80,31,28.2,3.6,8.7,0.41,0.8,2.3,0.341,2.8,6.4,0.435,0.455,1.6,1.9,0.839,0.3,2.5,2.8,4.1,0.7,0.3,1.7,1.7,9.5
jacksre01,Jackson,Reggie,2014,PG,23,OKC,80,36,28.5,5,11.5,0.44,1,3.1,0.339,4,8.4,0.477,0.485,2,2.2,0.893,0.5,3.4,3.9,4.1,1.1,0.1,2.1,1.8,13.1
jacksst02,Jackson,Stephen,2014,SF,35,LAC,9,0,11.9,0.7,2.9,0.231,0.1,1.6,0.071,0.6,1.3,0.417,0.25,0.2,0.4,0.5,0.2,0.9,1.1,0.6,0.7,0.1,0.7,1.2,1.7
jamesbe01,James,Bernard,2014,C,28,DAL,30,0,4.9,0.4,0.8,0.478,0,0,0,0.4,0.7,0.5,0.478,0.2,0.4,0.545,0.5,0.9,1.4,0.1,0.1,0.3,0.3,0.8,0.9
jamesda01,James,Damion,2014,SF,26,SAS,5,1,10,0.4,1.8,0.222,0,0.4,0,0.4,1.4,0.286,0.222,0.4,0.4,1,0.2,2.2,2.4,0.6,0,0.2,0.2,0.6,1.2
jamesle01,James,LeBron,2014,PF,29,MIA,77,77,37.7,10,17.6,0.567,1.5,4,0.379,8.5,13.6,0.622,0.61,5.7,7.6,0.75,1.1,5.9,6.9,6.3,1.6,0.3,3.5,1.6,27.1
jamesmi01,James,Mike,2014,PG,38,CHI,11,0,7,0.5,1.9,0.238,0.1,0.5,0.2,0.4,1.5,0.25,0.262,0,0.2,0,0,0.6,0.6,1.5,0.2,0,0.5,1,1
jamisan01,Jamison,Antawn,2014,PF,37,LAC,22,0,11.3,1.3,4.2,0.315,0.4,1.9,0.195,1,2.3,0.412,0.359,0.8,1.1,0.72,0.4,2.1,2.5,0.3,0.4,0.1,0.3,1.3,3.8
jeffeot01,Jeffers,Othyus,2014,SG,28,TOT,6,1,7.8,0.5,1,0.5,0,0.3,0,0.5,0.7,0.75,0.5,0.5,0.7,0.75,0.2,1.3,1.5,0.2,0,0,0.2,0.5,1.5
jeffeot01,Jeffers,Othyus,2014,SG,28,SAS,4,1,8.5,0.8,1.3,0.6,0,0.3,0,0.8,1,0.75,0.6,0.3,0.5,0.5,0.3,1.3,1.5,0.3,0,0,0,0.5,1.8
jeffeot01,Jeffers,Othyus,2014,SG,28,MIN,2,0,6.5,0,0.5,0,0,0.5,0,0,0,,0,1,1,1,0,1.5,1.5,0,0,0,0.5,0.5,1
jeffeal01,Jefferson,Al,2014,C,29,CHA,73,73,35,9.6,18.8,0.509,0,0.2,0.2,9.5,18.6,0.512,0.51,2.6,3.8,0.69,2.1,8.7,10.8,2.1,0.9,1.1,1.7,2.4,21.8
jefferi01,Jefferson,Richard,2014,SF,33,UTA,82,78,27,3.6,8,0.45,1.5,3.7,0.409,2.1,4.3,0.484,0.544,1.5,2,0.741,0.2,2.5,2.7,1.6,0.7,0.2,1.1,2,10.1
jenkijo01,Jenkins,John,2014,SG,22,ATL,13,0,12.2,1.2,3.2,0.381,0.3,1.4,0.222,0.9,1.8,0.5,0.429,0.3,0.3,1,0.2,1.5,1.7,0.8,0.1,0.1,0.8,0.8,3.1
jennibr01,Jennings,Brandon,2014,PG,24,DET,80,79,34.1,5.3,14.2,0.373,1.9,5.7,0.337,3.4,8.5,0.397,0.441,3,4,0.751,0.7,2.3,3.1,7.6,1.3,0.1,2.7,2,15.5
jerebjo01,Jerebko,Jonas,2014,PF,26,DET,64,0,11.6,1.5,3.3,0.471,0.5,1.2,0.419,1,2.1,0.5,0.546,0.7,0.9,0.729,0.8,1.9,2.7,0.6,0.3,0.1,0.7,1.3,4.2
johnsam01,Johnson,Amir,2014,PF,26,TOR,77,72,28.8,4.5,7.9,0.562,0.3,0.9,0.303,4.2,7.1,0.593,0.578,1.2,1.9,0.636,2.2,4.3,6.6,1.5,0.7,1.1,1.6,3.5,10.4
johnsch04,Johnson,Chris,2014,SF,23,BOS,40,0,19.7,2.1,5.4,0.397,1.1,3.2,0.339,1.1,2.2,0.483,0.498,0.9,1.1,0.86,0.8,1.7,2.4,0.8,0.7,0.1,0.6,1.6,6.3
johnsja01,Johnson,James,2014,SF,26,MEM,52,4,18.4,2.8,5.9,0.464,0.4,1.7,0.253,2.3,4.3,0.548,0.5,1.5,1.7,0.844,1.2,2,3.2,2.1,0.8,1.1,1.3,2,7.4
johnsjo02,Johnson,Joe,2014,SG,32,BRK,79,79,32.6,5.8,12.9,0.454,2.1,5.1,0.401,3.8,7.8,0.489,0.533,2,2.5,0.815,0.6,2.8,3.4,2.7,0.6,0.1,1.5,1.6,15.8
johnsor01,Johnson,Orlando,2014,SG,24,TOT,45,0,8.7,0.8,2.5,0.319,0.2,1,0.191,0.6,1.5,0.409,0.358,0.4,0.6,0.731,0.2,1,1.2,0.4,0.1,0,0.3,0.6,2.2
johnsor01,Johnson,Orlando,2014,SG,24,IND,38,0,9,0.9,2.5,0.344,0.2,1.1,0.195,0.7,1.4,0.455,0.385,0.4,0.6,0.773,0.2,1.2,1.3,0.4,0.2,0,0.4,0.6,2.4
johnsor01,Johnson,Orlando,2014,SG,24,SAC,7,0,7.1,0.4,2.4,0.176,0.1,0.9,0.167,0.3,1.6,0.182,0.206,0.3,0.6,0.5,0.3,0.3,0.6,0.6,0,0.1,0.1,0.4,1.3
johnswe01,Johnson,Wesley,2014,SF,26,LAL,79,62,28.4,3.5,8.2,0.425,1.3,3.4,0.369,2.2,4.8,0.466,0.502,0.8,1,0.792,0.9,3.5,4.4,1.6,1.1,1,1.1,2.6,9.1
johnsda03,Johnson-Odom,Darius,2014,SG,24,PHI,3,0,5,0,2.3,0,0,1,0,0,1.3,0,0,0,0.7,0,0,0.7,0.7,0.3,0.3,0,0.7,1,0
jonesja02,Jones,James,2014,SF,33,MIA,20,6,11.8,1.6,3.4,0.456,1.4,2.7,0.519,0.2,0.7,0.214,0.662,0.4,0.6,0.636,0.1,1.1,1.2,0.5,0.2,0.2,0.2,0.3,4.9
jonespe01,Jones,Perry,2014,PF,22,OKC,62,7,12.3,1.3,2.9,0.459,0.4,1,0.361,1,1.9,0.508,0.519,0.5,0.7,0.667,0.5,1.4,1.8,0.4,0.2,0.3,0.3,1,3.5
jonesso01,Jones,Solomon,2014,PF,29,ORL,11,0,7.7,0.5,1.5,0.353,0,0,,0.5,1.5,0.353,0.353,0.2,0.4,0.5,0.7,0.7,1.5,0.2,0.2,0.2,0.2,1.1,1.3
joneste01,Jones,Terrence,2014,PF,22,HOU,76,71,27.3,5.1,9.4,0.542,0.4,1.3,0.307,4.7,8,0.581,0.564,1.6,2.6,0.605,2.1,4.8,6.9,1.1,0.7,1.3,0.9,1.8,12.1
jordade01,Jordan,DeAndre,2014,C,25,LAC,82,82,35,4.2,6.3,0.676,0,0,,4.2,6.3,0.676,0.676,2,4.6,0.428,4,9.5,13.6,0.9,1,2.5,1.5,3.2,10.4
josepco01,Joseph,Cory,2014,SG,22,SAS,68,19,13.8,1.9,3.9,0.475,0.2,0.6,0.316,1.7,3.3,0.502,0.498,1.2,1.4,0.823,0.5,1.1,1.6,1.7,0.5,0.2,0.6,1.2,5
kamanch01,Kaman,Chris,2014,C,31,LAL,39,13,18.9,4.5,8.9,0.509,0,0.1,0,4.5,8.8,0.513,0.509,1.3,1.7,0.765,1.4,4.5,5.9,1.5,0.3,1,1.9,2.4,10.4
kanteen01,Kanter,Enes,2014,C,21,UTA,80,37,26.7,5.2,10.7,0.491,0,0,0,5.2,10.7,0.492,0.491,1.9,2.6,0.73,2.8,4.7,7.5,0.9,0.4,0.5,1.8,2.9,12.3
karasse01,Karasev,Sergey,2014,SF,20,CLE,22,1,7.1,0.5,1.6,0.343,0.2,0.9,0.211,0.4,0.7,0.5,0.4,0.4,0.5,0.9,0,0.7,0.7,0.3,0.1,0,0.5,1,1.7
kellyry01,Kelly,Ryan,2014,PF,22,LAL,59,25,22.2,2.7,6.3,0.423,0.8,2.4,0.338,1.8,3.9,0.476,0.488,1.9,2.3,0.815,0.7,3,3.7,1.6,0.5,0.8,0.8,2.5,8
kiddgmi01,Kidd-Gilchrist,Michael,2014,SF,20,CHA,62,62,24.2,2.7,5.7,0.473,0,0.1,0.111,2.7,5.5,0.483,0.475,1.8,3,0.614,1.8,3.5,5.2,0.8,0.7,0.6,1,2.3,7.2
kirilan01,Kirilenko,Andrei,2014,PF,32,BRK,45,4,19,1.8,3.6,0.513,0,0.1,0.2,1.8,3.4,0.523,0.516,1.4,2.6,0.513,1.2,2,3.2,1.6,0.9,0.4,1.2,1.4,5
knighbr03,Knight,Brandon,2014,PG,22,MIL,72,69,33.3,6.4,15.2,0.422,1.5,4.7,0.325,4.9,10.5,0.466,0.473,3.6,4.5,0.802,0.6,2.9,3.5,4.9,1,0.2,2.6,2,17.9
korveky01,Korver,Kyle,2014,SG,32,ATL,71,71,33.9,4.1,8.6,0.475,2.6,5.5,0.472,1.5,3.1,0.479,0.626,1.2,1.3,0.926,0.3,3.7,4,2.9,1,0.3,1.4,2.1,12
koufoko01,Koufos,Kosta,2014,C,24,MEM,80,22,16.9,2.8,5.7,0.495,0,0,,2.8,5.7,0.495,0.495,0.8,1.2,0.645,2,3.2,5.2,0.5,0.4,0.9,0.8,2.3,6.4
kravtvi01,Kravtsov,Viacheslav,2014,C,26,PHO,20,0,3,0.4,0.8,0.533,0,0,,0.4,0.8,0.533,0.533,0.2,0.4,0.5,0.5,0.4,0.9,0.1,0,0.1,0.3,0.4,1
kuzmiog01,Kuzmić,Ognjen,2014,C,23,GSW,21,0,4.4,0.2,0.6,0.385,0,0,,0.2,0.6,0.385,0.385,0.2,0.5,0.455,0.5,0.5,1,0.1,0.1,0.2,0.5,0.8,0.7
lambdo01,Lamb,Doron,2014,SG,22,ORL,53,0,13.1,1.2,3,0.394,0.7,1.7,0.4,0.5,1.3,0.386,0.506,0.5,0.7,0.806,0.2,0.8,0.9,0.8,0.2,0,0.5,1,3.6
lambje01,Lamb,Jeremy,2014,SG,21,OKC,78,0,19.7,3.4,7.8,0.432,1.1,3.2,0.356,2.2,4.6,0.483,0.504,0.7,0.8,0.797,0.3,2.1,2.4,1.5,0.7,0.3,0.8,1.8,8.5
landrca01,Landry,Carl,2014,PF,30,SAC,18,1,12.9,1.7,3.3,0.517,0,0,,1.7,3.3,0.517,0.517,0.8,0.9,0.824,0.8,2.3,3.2,0.3,0.2,0.1,0.5,1.9,4.2
larkish01,Larkin,Shane,2014,PG,21,DAL,48,0,10.2,1.1,2.9,0.38,0.3,0.8,0.316,0.8,2.1,0.404,0.423,0.3,0.5,0.64,0.2,0.6,0.9,1.5,0.5,0,0.8,1,2.8
lawsoty01,Lawson,Ty,2014,PG,26,DEN,62,61,35.8,5.6,13,0.431,1.2,3.3,0.356,4.4,9.7,0.455,0.475,5.2,6.5,0.798,0.6,2.8,3.5,8.8,1.6,0.2,3.2,1.8,17.6
ledori01,Ledo,Ricky,2014,SG,21,DAL,11,0,3,0.5,1.5,0.353,0.3,0.7,0.375,0.3,0.8,0.333,0.441,0.4,0.4,1,0,0.2,0.2,0.2,0.1,0,0.2,0.2,1.7
leeco01,Lee,Courtney,2014,SG,28,TOT,79,47,25,3.7,7.8,0.48,0.9,2.5,0.371,2.8,5.3,0.531,0.539,1.3,1.4,0.884,0.4,2,2.4,1.5,0.8,0.4,0.9,1.6,9.6
leeco01,Lee,Courtney,2014,SG,28,BOS,30,0,16.8,3,6.1,0.492,0.8,1.7,0.442,2.2,4.4,0.511,0.555,0.6,0.7,0.818,0.3,1.4,1.6,1.1,0.7,0.3,0.8,1.2,7.4
leeco01,Lee,Courtney,2014,SG,28,MEM,49,47,30,4.2,8.8,0.476,1,2.9,0.345,3.2,5.9,0.54,0.532,1.7,1.8,0.9,0.4,2.4,2.8,1.7,0.9,0.4,1,1.8,11
leeda02,Lee,David,2014,PF,30,GSW,69,67,33.2,7.4,14.2,0.523,0,0,0,7.4,14.2,0.523,0.523,3.3,4.3,0.78,2.6,6.7,9.3,2.1,0.7,0.4,2.2,3,18.2
lenal01,Len,Alex,2014,C,20,PHO,42,3,8.6,0.8,1.9,0.423,0,0,,0.8,1.9,0.423,0.423,0.5,0.7,0.645,0.9,1.4,2.4,0.1,0.1,0.4,0.6,1.6,2
leonaka01,Leonard,Kawhi,2014,SF,22,SAS,66,65,29.1,5.1,9.8,0.522,1,2.8,0.379,4.1,7,0.579,0.576,1.5,1.9,0.802,1.2,5.1,6.2,2,1.7,0.8,1.2,1.9,12.8
leoname01,Leonard,Meyers,2014,C,21,POR,40,0,8.9,1,2.3,0.451,0,0.2,0,1,2.1,0.482,0.451,0.4,0.5,0.762,0.7,2.1,2.8,0.5,0.2,0.1,0.4,1.9,2.5
leuerjo01,Leuer,Jon,2014,PF,24,MEM,49,0,13.1,2.5,5,0.492,0.5,1,0.469,2,4,0.497,0.539,0.8,1,0.787,0.8,2.5,3.2,0.4,0.4,0.3,0.6,1.3,6.2
lewisra02,Lewis,Rashard,2014,SF,34,MIA,60,6,16.2,1.6,3.9,0.415,0.8,2.2,0.343,0.9,1.7,0.51,0.513,0.4,0.6,0.788,0.4,1.4,1.8,1,0.9,0.1,0.6,1.5,4.5
liggide01,Liggins,DeAndre,2014,SG,25,MIA,1,0,1,1,1,1,0,0,,1,1,1,1,0,0,,1,0,1,0,0,0,0,0,2
lillada01,Lillard,Damian,2014,PG,23,POR,82,82,35.8,6.7,15.9,0.424,2.7,6.8,0.394,4.1,9.1,0.447,0.508,4.5,5.2,0.871,0.4,3.1,3.5,5.6,0.8,0.3,2.4,2.4,20.7
linje01,Lin,Jeremy,2014,PG,25,HOU,71,33,28.9,4.2,9.3,0.446,1.2,3.2,0.358,3,6.1,0.492,0.508,3.1,3.7,0.823,0.5,2.2,2.6,4.1,1,0.4,2.5,2.3,12.5
livinsh01,Livingston,Shaun,2014,PG,28,BRK,76,54,26,3.1,6.4,0.483,0,0.1,0.167,3.1,6.3,0.486,0.484,2.1,2.5,0.827,0.9,2.4,3.2,3.2,1.2,0.4,1.4,2.3,8.3
lopezbr01,Lopez,Brook,2014,C,25,BRK,17,17,31.4,7.6,13.5,0.563,0,0.1,0,7.6,13.4,0.566,0.563,5.5,6.8,0.817,2.3,3.7,6,0.9,0.5,1.8,1.6,3.1,20.7
lopezro01,Lopez,Robin,2014,C,25,POR,82,82,31.7,4.3,7.9,0.551,0,0,0,4.3,7.8,0.552,0.551,2.4,3,0.818,4,4.6,8.5,0.9,0.3,1.7,1,2.4,11.1
loveke01,Love,Kevin,2014,PF,25,MIN,77,77,36.3,8.4,18.5,0.457,2.5,6.6,0.376,6,11.9,0.502,0.524,6.8,8.2,0.821,2.9,9.6,12.5,4.4,0.8,0.5,2.5,1.8,26.1
lowryky01,Lowry,Kyle,2014,PG,27,TOR,79,79,36.2,5.8,13.7,0.423,2.4,6.3,0.38,3.4,7.3,0.46,0.511,4,4.9,0.813,1.1,3.6,4.7,7.4,1.5,0.2,2.5,3.4,17.9
lucasjo02,Lucas III,John,2014,PG,31,UTA,42,6,14.1,1.5,4.5,0.326,0.6,2,0.298,0.9,2.5,0.349,0.392,0.2,0.4,0.625,0.3,0.6,0.9,1,0.3,0,0.5,1,3.8
macksh01,Mack,Shelvin,2014,PG,23,ATL,73,11,20.4,2.9,6.9,0.417,0.8,2.5,0.337,2,4.3,0.464,0.479,0.9,1,0.865,0.3,1.9,2.2,3.7,0.7,0,1.2,1.4,7.5
